PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona_Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;18;2048;0;0;53
I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;4;3054;0;2;62
I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Alto;NO DATA;No;NO;12;2048;0;1;63
I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;Otros;NO DATA;No;NO;16;2883;0;0;21
I;TIPO7;FUEL 2;Alta;A;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;Otros;NO DATA;No;NO;13;2883;0;0;36
I;TIPO7;FUEL 2;Alta;A;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Otros;NO DATA;No;NO;16;2048;0;0;48
I;TIPO7;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;NO;12;2976;15332;2;55
I;TIPO7;FUEL 1;Alta;A;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Medio;SI;Averia muy grave;SI;10;2976;5646;1;58
I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;19;4000;0;1;45
I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Tarragona;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;15;3079;0;2;52
I;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Otros;NO DATA;No;NO;17;2048;0;1;39
E;TIPO2;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;SI;No;NO;15;1676;23818;9;57
E;TIPO2;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Pontevedra;NO;NO;NO;Otros;NO DATA;No;SI;5;309;7934;4;42
E;TIPO2;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Malaga;SI;NO;NO;Medio-Bajo;SI;No;NO;8;2019;9614;4;64
E;TIPO2;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;SI;15;2335;23788;7;56
E;TIPO2;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Santa Cruz de Tenerife;SI;NO;NO;Alto;NO DATA;No;SI;9;1099;14267;8;58
E;TIPO2;FUEL 1;Alta;M;Contado;OTROS;M;Empresa;Granada;NO;NO;NO;Medio;SI;No;NO;1;309;5100;7;44
E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;14;6736;11155;4;52
E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;11;3388;8359;6;44
E;TIPO2;FUEL 1;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Burgos;NO;NO;SI;Otros;NO DATA;No;NO;4;2608;0;1;41
E;TIPO2;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Otros;NO DATA;No;NO;17;1641;0;0;42
E;TIPO2;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Otros;NO DATA;No;NO;8;1641;0;1;27
K;TIPO7;FUEL 1;Alta;A;Contado;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Alto;NO DATA;No;NO;16;0;7489;7;43
B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Funcionario;Barcelona;SI;NO;NO;Alto;SI;Averia grave;NO;14;3386;19719;6;43
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;18;4987;24664;8;41
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;17;820;14111;4;43
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;14;3697;20609;5;59
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Valencia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;12;3650;0;5;46
B;TIPO1;FUEL 2;Media;M;Contado;OTROS;Otro;Empresa;Almeria;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1;2157;19792;8;50
B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;3;7088;24176;9;60
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Otros;SI;Averia muy grave;SI;2;3084;33077;2;53
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Funcionario;La Rioja;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;8;3935;9085;4;56
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;7;6108;17408;7;45
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Malaga;SI;NO;NO;Alto;NO DATA;Averia grave;NO;2;7403;17157;5;56
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Vizcaya;SI;NO;NO;Alto;SI;Averia leve;SI;10;2003;14993;5;57
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Tarragona;NO;NO;NO;Alto;SI;No;NO;5;2135;20589;7;42
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;4;2518;18215;9;42
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3;3371;27530;9;57
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Toledo;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;17;2621;19596;9;44
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;8;4548;11509;7;45
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Alto;NO DATA;No;NO;19;7440;10366;9;39
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;13;3371;13830;9;41
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Palencia;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;8;6337;16337;9;43
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Cordoba;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;13;4622;27425;8;51
B;TIPO1;FUEL 2;Media;M;Otros;OTROS;M;Empresa;Alicante;NO;NO;NO;Alto;SI;Averia muy grave;SI;18;3371;21163;8;42
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;10;4770;8311;9;48
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;NO;SI;NO;Alto;NO DATA;Averia grave;NO;4;2504;6730;4;47
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;2;2378;29626;6;50
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio-Bajo;SI;Averia grave;SI;7;2504;25504;4;44
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;1;2390;14977;7;46
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;15;6337;11791;6;69
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valladolid;NO;NO;NO;Medio;SI;Averia muy grave;SI;12;6158;23393;5;44
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Pontevedra;SI;SI;NO;Medio-Bajo;NO DATA;Averia grave;NO;7;6470;12309;7;40
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;18;3778;15707;6;57
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Granada;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;15;7780;8010;5;61
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Granada;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;9;7780;6837;7;59
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Badajoz;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;1;6337;19240;7;43
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Pontevedra;NO;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;15;3695;9232;4;52
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Huelva;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5;2584;11882;8;46
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;6;6023;20998;4;58
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;6;3778;26807;7;39
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Ceuta;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;4;2584;4643;6;45
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia grave;NO;18;2561;23067;9;60
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Guadalajara;NO;NO;NO;Medio;SI;Averia muy grave;SI;8;3855;81506;12;47
B;TIPO1;FUEL 1;Media;M;Contado;OTROS;M;Funcionario;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;16;2981;16740;8;53
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;NO;Alto;NO DATA;No;NO;6;2770;16557;10;49
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;11;4107;7784;8;45
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;9;3594;14526;6;37
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Barcelona;NO;NO;NO;Otros;NO DATA;Averia grave;NO;6;3697;12072;6;59
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;4;3594;9949;6;44
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Funcionario;Santa Cruz de Tenerife;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;4;3388;0;7;53
B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1;5103;21391;7;52
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1;2667;9174;9;49
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Granada;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;9;2774;5334;6;49
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;13;1850;8334;5;41
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4;1641;0;4;46
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;18;4841;16914;6;39
B;TIPO6;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Malaga;NO;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;11;1192;16415;8;53
B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;11;0;17184;8;54
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Valladolid;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3;1381;8499;8;51
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;12;2668;17569;8;40
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;14;1779;0;5;46
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Ciudad Real;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;8;3064;23904;4;58
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Huelva;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;17;0;3886;7;46
B;TIPO6;FUEL 2;Media;M;Otros;OTROS;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;12;1599;11830;7;61
B;TIPO6;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Funcionario;Asturias;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;18;5926;31117;9;52
B;TIPO6;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Jaen;NO;NO;NO;Otros;SI;No;NO;14;2184;9203;5;56
B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;11;4008;6502;6;59
B;TIPO6;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Huelva;SI;NO;NO;Medio-Bajo;SI;No;NO;17;2096;17892;3;45
B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;8;1886;14563;6;48
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;3;1708;24461;7;52
B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Granada;NO;NO;NO;Medio-Bajo;SI;No;NO;16;1708;9554;7;58
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;1;3123;7558;4;61
B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Cadiz;NO;NO;NO;Otros;SI;No;NO;2;1886;19072;8;39
B;TIPO6;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Alicante;NO;NO;NO;Medio;SI;Averia muy grave;SI;4;1886;7676;6;49
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Burgos;NO;SI;NO;Medio;SI;Averia grave;NO;17;1886;8742;7;50
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;17;4514;17163;5;43
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;18;2362;15821;4;57
B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;SI;NO;Alto;NO DATA;No;SI;17;2568;9573;5;60
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Gerona;NO;SI;NO;Alto;NO DATA;No;NO;15;1538;5065;6;38
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;SI;NO;Alto;NO DATA;Averia leve;NO;1;4832;2779;5;52
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;SI;NO;NO;Alto;SI;No;NO;3;1919;10904;4;39
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;13;1192;12731;5;44
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valencia;NO;NO;NO;Medio;SI;No;SI;12;1919;24060;4;59
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Madrid;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;13;1919;20837;7;47
B;TIPO1;FUEL 2;Media;M;Contado;OTROS;Otro;Empresa;Murcia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4;1779;4905;7;45
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia grave;NO;13;2488;13879;4;61
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Navarra;SI;NO;NO;Medio;SI;No;SI;14;1779;17957;5;59
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Valencia;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;14;2603;12129;7;61
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Otros;SI;No;NO;19;1779;8273;4;50
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Jaen;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2;3518;11469;4;59
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Gerona;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;1;1779;16999;5;42
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;7;2603;24802;7;39
B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;NO;SI;NO;Otros;NO DATA;Averia grave;NO;13;1779;21423;5;56
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Jaen;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3;1779;14515;8;47
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;NO;SI;NO;Otros;NO DATA;No;SI;11;2824;8821;4;50
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Pontevedra;SI;SI;NO;Medio;NO DATA;No;NO;12;4523;6846;7;37
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;17;1779;23536;7;48
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Tarragona;SI;NO;NO;Otros;SI;No;NO;11;3518;12584;7;49
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Cordoba;NO;NO;NO;Medio-Bajo;SI;No;NO;18;2488;30876;2;62
B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;NO;SI;NO;Alto;NO DATA;No;NO;8;657;20239;8;39
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Otros;NO DATA;No;NO;3;2397;7481;7;53
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;F;Empresa;La Rioja;NO;NO;NO;Medio;SI;No;NO;17;1779;19557;5;55
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;13;3518;19659;5;48
B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Murcia;SI;NO;NO;Medio-Bajo;SI;Averia grave;SI;13;1810;18240;8;54
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;4;1599;14038;4;49
B;TIPO1;FUEL 2;Media;M;Contado;OTROS;Otro;Empresa;Alicante;NO;NO;NO;Alto;NO DATA;No;NO;1;2335;0;4;24
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Baleares;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;3;1593;16786;4;60
B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;10;3326;29626;7;61
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cadiz;NO;NO;NO;Otros;SI;No;NO;4;1422;8281;4;49
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Medio-Bajo;SI;No;NO;11;3015;4363;5;43
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Lacoruna;NO;SI;NO;Medio;NO DATA;No;SI;7;2041;12651;7;56
B;TIPO1;FUEL 2;Media;M;Otros;OTROS;Otro;Empresa;Pontevedra;SI;NO;NO;Alto;NO DATA;No;NO;18;3023;23152;3;62
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Cantabria;NO;NO;NO;Medio-Bajo;SI;No;NO;15;5156;14781;6;46
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;14;2041;8680;7;44
B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Pontevedra;NO;NO;NO;Alto;SI;Averia leve;NO;10;1560;6038;3;48
B;TIPO1;FUEL 2;Media;M;Financiera Banco;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;No;NO;7;3160;8912;6;37
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;SI;Averia muy grave;SI;2;3744;21514;4;60
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia grave;NO;3;3744;17976;5;62
B;TIPO1;FUEL 2;Media;M;Contado;OTROS;Otro;Empresa;Barcelona;NO;NO;NO;Otros;SI;No;NO;8;2984;20227;4;40
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;No;NO;3;3221;23066;3;46
B;TIPO1;FUEL 2;Media;M;Financiera Banco;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;5;1923;19746;3;35
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;14;2096;25877;4;47
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;3;6903;9076;6;45
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;12;2949;14464;6;48
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Lacoruna;NO;SI;NO;Medio;NO DATA;No;NO;11;2096;8362;3;55
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Malaga;NO;NO;NO;Medio-Bajo;SI;Averia grave;NO;18;1144;22578;7;54
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;11;1886;13474;7;48
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;6;2390;6535;4;57
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;19;1886;9890;5;43
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Teruel;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;10;2390;14357;7;37
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio;NO DATA;No;NO;2;1886;6475;6;53
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Vizcaya;NO;NO;NO;Alto;NO DATA;No;NO;8;2532;5131;7;39
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Otros;SI;No;NO;4;1886;16615;4;46
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Badajoz;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;15;1886;0;4;22
B;TIPO1;FUEL 1;Media;M;Contado;OTROS;Otro;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;No;NO;7;2532;7319;4;55
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;NO DATA;No;NO;3;2532;24640;7;60
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Otros;NO DATA;No;NO;11;0;10192;4;51
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;SI;SI;NO;Alto;NO DATA;No;NO;3;2532;9856;6;44
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;19;2532;21076;8;47
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;4;1708;8156;7;56
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;12;2390;5862;4;49
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio;SI;No;NO;5;4514;15534;5;43
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Zaragoza;NO;SI;NO;Alto;NO DATA;No;NO;6;2840;12412;5;43
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Pontevedra;SI;NO;NO;Medio;SI;No;NO;7;2944;10841;6;53
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Las Palmas;NO;NO;NO;Medio-Bajo;NO DATA;Averia grave;NO;3;8278;8247;3;40
B;TIPO1;FUEL 1;Media;M;Contado;EN PAREJA;F;Empresa;Murcia;NO;NO;NO;Alto;NO DATA;No;NO;4;2326;12986;4;54
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;13;1538;11553;6;43
